id,mz,mz_range:min,mz_range:max,rt,rt_range:min,rt_range:max,area,height,intensity_range:min,intensity_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,preferred_annotation:compound_name,preferred_annotation:mol_formula,preferred_annotation:adduct,preferred_annotation:score,preferred_annotation:precursor_mz,preferred_annotation:annotation_method,preferred_annotation:n_matching_signals,preferred_annotation:explained_intensity_percent,preferred_annotation:smiles,preferred_annotation:inchi,preferred_annotation:neutral_mass,preferred_annotation:mz_diff,preferred_annotation:mz_diff_ppm,preferred_annotation:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,lipid_annotations:lipid_annotations,lipid_annotations:ion_adduct,lipid_annotations:mol_formula,lipid_annotations:mz_diff_ppm,lipid_annotations:explained_intensity_percent,feature_group,datafile:Crop_P1-A-1_562.d:feature_state,datafile:Crop_P1-A-1_562.d:mz,datafile:Crop_P1-A-1_562.d:mz_range:min,datafile:Crop_P1-A-1_562.d:mz_range:max,datafile:Crop_P1-A-1_562.d:rt,datafile:Crop_P1-A-1_562.d:rt_range:min,datafile:Crop_P1-A-1_562.d:rt_range:max,datafile:Crop_P1-A-1_562.d:fwhm,datafile:Crop_P1-A-1_562.d:area,datafile:Crop_P1-A-1_562.d:height,datafile:Crop_P1-A-1_562.d:intensity_range:min,datafile:Crop_P1-A-1_562.d:intensity_range:max,datafile:Crop_P1-A-1_562.d:charge,datafile:Crop_P1-A-1_562.d:fragment_scans,datafile:Crop_P1-A-1_562.d:isotopes,datafile:Crop_P1-A-1_562.d:tailing_factor,datafile:Crop_P1-A-1_562.d:asymmetry_factor,datafile:Crop_P1-A-1_562.d:msms_info,datafile:Crop_P1-A-1_562.d:rt_ms2_apex_distance,datafile:Hind_P1-A-3_564.d:feature_state,datafile:Hind_P1-A-3_564.d:mz,datafile:Hind_P1-A-3_564.d:mz_range:min,datafile:Hind_P1-A-3_564.d:mz_range:max,datafile:Hind_P1-A-3_564.d:rt,datafile:Hind_P1-A-3_564.d:rt_range:min,datafile:Hind_P1-A-3_564.d:rt_range:max,datafile:Hind_P1-A-3_564.d:fwhm,datafile:Hind_P1-A-3_564.d:area,datafile:Hind_P1-A-3_564.d:height,datafile:Hind_P1-A-3_564.d:intensity_range:min,datafile:Hind_P1-A-3_564.d:intensity_range:max,datafile:Hind_P1-A-3_564.d:charge,datafile:Hind_P1-A-3_564.d:fragment_scans,datafile:Hind_P1-A-3_564.d:isotopes,datafile:Hind_P1-A-3_564.d:tailing_factor,datafile:Hind_P1-A-3_564.d:asymmetry_factor,datafile:Hind_P1-A-3_564.d:msms_info,datafile:Hind_P1-A-3_564.d:rt_ms2_apex_distance,datafile:Mid_P1-A-2_563.d:feature_state,datafile:Mid_P1-A-2_563.d:mz,datafile:Mid_P1-A-2_563.d:mz_range:min,datafile:Mid_P1-A-2_563.d:mz_range:max,datafile:Mid_P1-A-2_563.d:rt,datafile:Mid_P1-A-2_563.d:rt_range:min,datafile:Mid_P1-A-2_563.d:rt_range:max,datafile:Mid_P1-A-2_563.d:fwhm,datafile:Mid_P1-A-2_563.d:area,datafile:Mid_P1-A-2_563.d:height,datafile:Mid_P1-A-2_563.d:intensity_range:min,datafile:Mid_P1-A-2_563.d:intensity_range:max,datafile:Mid_P1-A-2_563.d:charge,datafile:Mid_P1-A-2_563.d:fragment_scans,datafile:Mid_P1-A-2_563.d:isotopes,datafile:Mid_P1-A-2_563.d:tailing_factor,datafile:Mid_P1-A-2_563.d:asymmetry_factor,datafile:Mid_P1-A-2_563.d:msms_info,datafile:Mid_P1-A-2_563.d:rt_ms2_apex_distance
3391,224.07701,224.0723,224.078,0.8431,0.8184,0.8871,3.301E2,1.215E4,1.219E2,1.215E4,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,ESTIMATED,224.07756,224.07645,224.07756,0.8403,0.8334,0.8472,0.0138,1.028E1,1.49E3,1.49E3,1.49E3,,,,1.0024,1.0048,0,,DETECTED,224.07645,224.0723,224.078,0.8459,0.8184,0.8871,0.0234,3.301E2,1.215E4,1.219E2,1.215E4,1,,94,1.1451,1.1905,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,
3400,244.16446,244.16356,244.16796,0.8396,0.7707,0.8806,1.114E3,1.672E4,1.2E2,1.672E4,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,ESTIMATED,244.16463,244.16434,244.16476,0.8472,0.8334,0.8541,0.0132,2.841E1,2.828E3,1.288E3,2.828E3,,,,0.7494,0.4988,0,,ESTIMATED,244.16426,244.16426,244.16448,0.8253,0.8184,0.8321,0.0137,8.242E-1,1.2E2,1.2E2,1.2E2,,,,1,0.9999,0,,DETECTED,244.16448,244.16356,244.16796,0.8462,0.7707,0.8806,0.0656,1.114E3,1.672E4,3.159E3,1.672E4,1,,1077,0.7273,0.4546,0,
3411,178.07097,178.0672,178.07269,0.8527,0.8253,0.8733,9.957E1,3.355E3,3.483E2,3.355E3,1,0,0.167,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,178.07097,178.0672,178.07269,0.8527,0.8253,0.8733,0.0304,9.957E1,3.355E3,3.483E2,3.355E3,1,,350,0.875,0.75,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,
3417,151.93667,151.93251,151.93948,0.8625,0.7982,1.018,4.602E2,4.23E3,6.557E2,4.23E3,1,0,0.167,1,7,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,151.93695,151.93671,151.93696,0.861,0.8541,0.8679,0.0137,2.387E1,2.547E3,1.848E3,2.547E3,,,,0.998,0.996,0,,ESTIMATED,151.93635,151.9358,151.9366,0.8733,0.8665,0.8871,0.0271,5.731E1,3.454E3,1.885E3,3.454E3,,,,1.5,1.9999,0,,DETECTED,151.93671,151.93251,151.93948,0.8531,0.7982,1.018,0.1088,4.602E2,4.23E3,6.557E2,4.23E3,1,,868,2.0004,3.0007,0,
3419,215.13849,215.13728,215.14293,0.8533,0.8188,0.9218,5.483E3,1.669E5,1.222E3,1.669E5,1,1,0.167,1,0,1,0,0,0,0,119,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,ESTIMATED,215.13877,215.13834,215.1389,0.8541,0.8472,0.8679,0.0327,6.569E1,5.116E3,4.433E3,5.116E3,,,,1.4981,1.9963,0,,ESTIMATED,215.13835,215.13728,215.13917,0.8527,0.8321,0.8802,0.0276,1.316E2,5.581E3,1.222E3,5.581E3,,,,1.1667,1.3333,0,,DETECTED,215.13834,215.1378,215.14293,0.8531,0.8188,0.9218,0.0294,5.483E3,1.669E5,1.574E3,1.669E5,1,1,372,1.2868,1.3894,1,-0.0091
3420,239.10174,239.10098,239.10406,0.851,0.8188,0.9493,1.424E3,3.063E4,2.301E3,3.063E4,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,ESTIMATED,239.10222,239.10112,239.10316,0.8403,0.8265,0.8472,0.0157,6.761E1,5.194E3,2.892E3,5.194E3,,,,0.7509,0.5018,0,,ESTIMATED,239.10098,239.10098,239.10201,0.8596,0.8527,0.8665,0.0137,1.813E1,2.64E3,2.64E3,2.64E3,,,,1.0001,1.0002,0,,DETECTED,239.10201,239.10106,239.10406,0.8531,0.8188,0.9493,0.0317,1.424E3,3.063E4,2.301E3,3.063E4,1,,417,1.9,3.155,0,
3428,380.91974,380.91243,380.92616,0.8569,0.6406,1.026,6.567E2,4.592E3,2.429E2,4.592E3,1,0,0.333,2,3,0.873,1.34,0.00051,0.2536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,380.91949,380.91243,380.92611,0.7301,0.6406,1.026,0.1044,6.567E2,4.592E3,2.928E2,4.592E3,1,,3,2.2173,3.2926,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,380.92,380.91768,380.92616,0.9836,0.9149,1.0042,0.058,6.454E1,1.544E3,2.429E2,1.544E3,,,,0.6499,0.2999,0,
3437,155.08095,155.07986,155.08201,0.8602,0.8119,1.0317,1.148E3,1.105E4,5.37E2,1.105E4,1,0,0.167,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,155.08051,155.08031,155.08104,0.8403,0.8265,0.861,0.0227,6.554E1,3.526E3,5.37E2,3.526E3,,,,1.2503,1.0586,0,,ESTIMATED,155.0813,155.08099,155.08162,0.8802,0.8733,0.9008,0.1419,6.766E1,3.746E3,3.02E3,3.746E3,,,,2,3.0001,0,,DETECTED,155.08104,155.07986,155.08201,0.86,0.8119,1.0317,0.0654,1.148E3,1.105E4,2.704E3,1.105E4,1,,127,2.2861,3.5721,0,
3468,220.89008,220.88826,220.89196,0.8693,0.6612,1.0455,1.822E3,1.093E4,2.55E3,1.093E4,1,0,0.333,2,2,0.98,0.79,0.00018,0.0127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,220.89028,220.88826,220.89191,0.8679,0.6612,1.026,0.1988,1.822E3,7.694E3,2.55E3,7.694E3,1,,6,0.8826,0.7653,0,,ESTIMATED,220.88985,220.88918,220.89085,0.8596,0.8527,0.9214,0.0519,5.308E2,1.024E4,4.33E3,1.024E4,,,,5.0013,9.0025,0,,DETECTED,220.89011,220.88863,220.89196,0.8806,0.8325,1.0455,0.1796,1.562E3,1.093E4,4.443E3,1.093E4,1,,6,2.2146,3.4293,0,
3471,217.90649,217.90203,217.91302,0.8785,0.8196,0.9561,9.825E1,2.592E3,1.353E2,2.592E3,1,0,0.5,3,3,0.779,12.59,0.00274,0.0608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,217.90595,217.90203,217.90993,0.8541,0.8196,0.9091,0.0687,7.29E1,1.19E3,2.975E2,1.19E3,1,,366,1.2978,1.5955,0,,DETECTED,217.90539,217.90284,217.90634,0.8665,0.8321,0.9077,0.0261,9.825E1,2.592E3,6.13E2,2.592E3,1,,585,1.1,1.1999,0,,DETECTED,217.90813,217.90529,217.91302,0.9149,0.9012,0.9561,0.0425,6.375E1,2.083E3,1.353E2,2.083E3,1,,1029,2.0002,3.0003,0,
3472,188.99609,188.99437,189.00178,0.89,0.8665,0.9146,2.992E1,1.554E3,3.877E2,1.554E3,1,0,0.167,1,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,188.99554,188.99554,188.99626,0.9022,0.8954,0.9091,0.0137,4.19E0,6.1E2,6.1E2,6.1E2,,,,1,1,0,,DETECTED,188.99626,188.99437,189.00178,0.8802,0.8665,0.9146,0.0188,2.992E1,1.265E3,3.877E2,1.265E3,1,,213,1.7506,2.5013,0,,ESTIMATED,188.99648,188.99626,188.99648,0.8875,0.8806,0.8943,0.0137,1.067E1,1.554E3,1.554E3,1.554E3,,,,1.0001,1.0002,0,
3474,160.07475,160.07287,160.07841,0.8808,0.7909,1.0039,5.332E3,1.128E5,5.227E2,1.128E5,1,1,0.333,2,0,0.988,0.77,0.00012,0.0014,0,120,-1,0,1,0,,,,,,,,,3-(furan-2-yl)aniline,C10H9NO,[M+H]+,0.689,160.07569,Spectral match,13,0.799,Nc1cccc(-c2ccco2)c1,"InChI=1S/C10H9NO/c11-9-4-1-3-8(7-9)10-5-2-6-12-10/h1-7H,11H2",159.06841,-0.00094,-5.9,-0.1784,3-(furan-2-yl)aniline (0.689),3-(furan-2-yl)aniline,0.689,13,0.799,[M+H]+,C10H9NO,Nc1cccc(-c2ccco2)c1,"InChI=1S/C10H9NO/c11-9-4-1-3-8(7-9)10-5-2-6-12-10/h1-7H,11H2",159.06841,160.07569,-0.00094,-5.9,-0.1784,,,,,,,DETECTED,160.07473,160.07287,160.07835,0.8816,0.8403,0.9297,0.0589,2.896E2,5.729E3,7.551E2,5.729E3,1,,296,1.0818,1.2181,0,,DETECTED,160.07486,160.07321,160.07841,0.8802,0.7909,1.0039,0.044,5.332E3,1.128E5,5.227E2,1.128E5,1,1,420,1.0833,1.6213,1,0.0115,ESTIMATED,160.07464,160.07464,160.0748,0.8806,0.8737,0.8875,0.0137,3.75E0,5.46E2,5.46E2,5.46E2,,,,0.9999,0.9999,0,
3519,267.98993,267.98654,267.99336,0.9221,0.8679,0.9573,1.938E2,6.301E3,3.567E2,6.301E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,267.98939,267.98654,267.99336,0.9022,0.8679,0.9573,0.0246,1.938E2,6.301E3,3.567E2,6.301E3,1,,15,1.2065,0.9782,0,,ESTIMATED,267.99047,267.98939,267.99047,0.942,0.9352,0.9489,0.0137,3.159E0,4.6E2,4.6E2,4.6E2,,,,1,1,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,
3529,296.12352,296.12004,296.12815,0.9129,0.8394,0.9768,1.217E3,2.366E4,2.629E2,2.366E4,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,296.12268,296.12268,296.12329,0.9091,0.9022,0.916,0.0137,1.383E1,2.013E3,2.013E3,2.013E3,,,,1,1,0,,ESTIMATED,296.12459,296.12329,296.12459,0.9214,0.9146,0.9283,0.0137,1.666E1,2.424E3,2.424E3,2.424E3,,,,1.0006,1.0012,0,,DETECTED,296.12329,296.12004,296.12815,0.9081,0.8394,0.9768,0.0365,1.217E3,2.366E4,2.629E2,2.366E4,1,,12,1.176,1.5759,0,
3531,333.17782,333.17535,333.18017,0.8968,0.8747,0.9218,5.785E1,2.183E3,3.68E2,2.183E3,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,333.17799,333.17799,333.17835,0.8816,0.8747,0.8885,0.0138,2.534E0,3.68E2,3.68E2,3.68E2,,,,1.0002,1.0005,0,,ESTIMATED,333.17712,333.17712,333.17835,0.9008,0.894,0.9077,0.0137,4.347E0,6.33E2,6.33E2,6.33E2,,,,1.0001,1.0002,0,,DETECTED,333.17835,333.17535,333.18017,0.9081,0.8806,0.9218,0.0261,5.785E1,2.183E3,5.026E2,2.183E3,1,,11,0.75,0.5,0,
3536,318.90577,318.90189,318.90949,0.906,0.7634,1.0661,5.469E1,2.032E3,4.998E2,2.032E3,1,0,0.333,2,0,0.794,4.37,0.00139,0.2408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,318.90621,318.90522,318.90675,0.8954,0.8816,0.9091,0.0184,2.008E1,1.366E3,5.65E2,1.366E3,,,,0.9996,0.9992,0,,DETECTED,318.90485,318.90189,318.90606,0.7909,0.7634,0.8115,0.0289,5.469E1,2.032E3,6.04E2,2.032E3,1,,11,0.8753,0.7506,0,,DETECTED,318.90625,318.90329,318.90949,1.0317,1.0111,1.0661,0.038,4.434E1,1.384E3,4.998E2,1.384E3,1,,51,1.3333,1.6667,0,
3563,308.86595,308.85684,308.86734,0.9243,0.8871,0.9573,2.971E1,1.928E3,7.477E1,1.928E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,308.86589,308.86497,308.86693,0.9504,0.9366,0.9573,0.0367,1.38E1,1.064E3,9.41E2,1.064E3,,,,0.75,0.4999,0,,ESTIMATED,308.86656,308.8654,308.86656,0.894,0.8871,0.9008,0.0137,1.324E1,1.928E3,1.928E3,1.928E3,,,,0.9997,0.9993,0,,DETECTED,308.8654,308.85684,308.86734,0.9287,0.9149,0.9493,0.0189,2.971E1,1.551E3,7.477E1,1.551E3,1,,1654,1.25,1.4999,0,
3585,355.87575,355.86983,355.88316,0.9449,0.9218,1.0523,1.097E2,1.875E3,2.492E2,1.875E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,355.87531,355.87466,355.87686,0.9504,0.9435,0.971,0.0187,2.645E1,1.875E3,8.73E2,1.875E3,,,,1.9981,2.9963,0,,ESTIMATED,355.87567,355.87542,355.87628,0.942,0.9283,0.9489,0.0171,2.059E1,1.471E3,9.76E2,1.471E3,,,,0.7501,0.5002,0,,DETECTED,355.87628,355.86983,355.88316,0.9424,0.9218,1.0523,0.049,1.097E2,1.71E3,2.492E2,1.71E3,1,,577,3.1674,4.8229,0,
3592,350.80465,350.80011,350.81006,0.9472,0.8188,1.1138,2.907E2,3.108E3,2.617E2,3.108E3,1,0,0.5,3,5,0.966,0.61,0.00021,0.0958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,350.80475,350.80036,350.81006,0.9435,0.9229,0.9985,0.0373,5.205E1,1.366E3,2.617E2,1.366E3,1,,11,1.8327,2.6655,0,,DETECTED,350.80465,350.80011,350.80896,0.997,0.9558,1.1138,0.1092,2.382E2,2.379E3,7.242E2,2.379E3,1,,4,1.917,2.8341,0,,DETECTED,350.80454,350.80168,350.80868,0.9012,0.8188,0.9768,0.0848,2.907E2,3.108E3,7.46E2,3.108E3,1,,3,0.9585,0.917,0,
3601,240.03257,240.02963,240.03821,0.9656,0.7569,1.1687,6.229E2,1.659E4,1.46E2,1.659E4,1,0,0.333,2,0,0.667,11.27,0.0027,0.2538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,240.03273,240.0325,240.03273,0.9916,0.9848,0.9985,0.0138,1.006E0,1.46E2,1.46E2,1.46E2,,,,0.9993,0.9986,0,,DETECTED,240.03114,240.02963,240.03444,1.0794,1.0382,1.1687,0.0346,6.229E2,1.659E4,2.331E2,1.659E4,1,,44,2.3293,1.2762,0,,DETECTED,240.03385,240.02989,240.03821,0.8256,0.7569,0.8806,0.0767,1.128E2,1.832E3,2.788E2,1.832E3,1,,28,0.9,0.7282,0,
3637,444.7179,444.71247,444.72218,0.9836,0.9561,1.0523,5.165E1,1.463E3,1.559E2,1.463E3,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,444.7179,444.71247,444.72218,0.9836,0.9561,1.0523,0.0251,5.165E1,1.463E3,1.559E2,1.463E3,1,,2,1.7485,1.5117,0,
3650,239.99477,239.99298,240,1.0022,0.9695,1.0794,1.966E2,4.117E3,2.365E2,4.117E3,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,239.9952,239.99483,239.9952,0.9985,0.9916,1.0123,0.0647,1.909E1,1.432E3,1.347E3,1.432E3,,,,1.497,1.994,0,,DETECTED,239.99483,239.99298,240,0.997,0.9695,1.0794,0.0442,1.966E2,4.117E3,2.365E2,4.117E3,1,,1600,2,3.5408,0,,ESTIMATED,239.99429,239.99383,239.99483,1.0111,1.0042,1.0249,0.0143,8.667E0,8.19E2,4.43E2,8.19E2,,,,1.5,1.9999,0,
3668,123.0911,123.0903,123.09217,1.0114,0.9779,1.0382,1.798E2,7.409E3,3.79E2,7.409E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,123.09143,123.09053,123.09217,1.0123,0.9779,1.0191,0.0174,1.113E2,7.409E3,3.79E2,7.409E3,,,,0.6243,0.3265,0,,DETECTED,123.09119,123.09071,123.09212,1.0107,0.9901,1.0382,0.0305,1.798E2,6.02E3,1.898E3,6.02E3,1,,95,1.1667,1.3333,0,,ESTIMATED,123.09068,123.0903,123.09119,1.0111,0.9905,1.0317,0.1065,1.287E2,6.023E3,1.915E3,6.023E3,,,,1,0.9999,0,
3670,247.10996,247.10874,247.11392,1.0137,0.9699,1.0935,1.194E3,2.443E4,5.72E2,2.443E4,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,ESTIMATED,247.10961,247.10961,247.11044,1.0123,1.0054,1.0191,0.0137,9.932E0,1.446E3,1.446E3,1.446E3,,,,0.9999,0.9998,0,,ESTIMATED,247.10985,247.10985,247.11044,1.0176,1.0107,1.0245,0.0137,3.929E0,5.72E2,5.72E2,5.72E2,,,,1,1,0,,DETECTED,247.11044,247.10874,247.11392,1.0111,0.9699,1.0935,0.044,1.194E3,2.443E4,6.934E2,2.443E4,1,,512,1.5943,1.5285,0,
3674,362.15464,362.14903,362.1603,1.0111,0.9699,1.0592,2.603E2,6.782E3,5.579E2,6.782E3,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,UNKNOWN,,,,,,,,,,,,,,,,,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,DETECTED,362.15464,362.14903,362.1603,1.0111,0.9699,1.0592,0.0296,2.603E2,6.782E3,5.579E2,6.782E3,1,,9,1.0833,15.7201,0,
3689,341.86212,341.85718,341.86864,1.0091,0.9493,1.0455,1.389E2,2.091E3,9.788E2,2.091E3,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,341.86128,341.86128,341.86202,1.0054,0.9985,1.0123,0.0137,9.418E0,1.372E3,1.372E3,1.372E3,,,,1.0008,1.0015,0,,ESTIMATED,341.86305,341.86202,341.86305,0.9901,0.9833,0.997,0.0137,1.251E1,1.821E3,1.821E3,1.821E3,,,,1.0001,1.0001,0,,DETECTED,341.86202,341.85718,341.86864,1.0317,0.9493,1.0455,0.0839,1.389E2,2.091E3,9.788E2,2.091E3,1,,606,0.5833,0.1666,0,
3694,262.1644,262.16205,262.16599,1.0426,0.9916,1.1497,6.68E2,7.839E3,2.06E2,7.839E3,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,262.16442,262.16205,262.16599,1.0398,0.9916,1.1497,0.1069,6.68E2,7.839E3,2.139E2,7.839E3,1,,52,1.6415,2.3339,0,,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,262.16439,262.16439,262.16442,1.0455,1.0386,1.0523,0.0137,1.415E0,2.06E2,2.06E2,2.06E2,,,,1,1,0,
3695,290.16001,290.15766,290.16181,1.048,0.9848,1.0947,9.072E2,1.51E4,2.23E2,1.51E4,1,0,0.167,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DETECTED,290.15963,290.15766,290.16181,1.0398,0.9848,1.0947,0.0609,9.072E2,1.51E4,7.474E2,1.51E4,1,,6,0.9698,0.9467,0,,ESTIMATED,290.16101,290.15963,290.16101,1.0725,1.0657,1.0794,0.0137,1.532E0,2.23E2,2.23E2,2.23E2,,,,0.9999,0.9999,0,,ESTIMATED,290.15939,290.15939,290.15963,1.0317,1.0249,1.0386,0.0137,7.63E0,1.111E3,1.111E3,1.111E3,,,,1,1,0,
3704,279.13286,279.13108,279.13528,1.048,0.9974,1.121,2.982E3,6.552E4,1.277E3,6.552E4,1,1,0.167,1,0,1,0,0,0,0,121,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,279.13212,279.13212,279.1331,1.0466,1.0398,1.0535,0.0137,1.298E1,1.89E3,1.89E3,1.89E3,,,,1.0001,1.0001,0,,ESTIMATED,279.13337,279.1331,279.13337,1.0451,1.0382,1.0519,0.0137,1.438E1,2.094E3,2.094E3,2.094E3,,,,0.9997,0.9995,0,,DETECTED,279.1331,279.13108,279.13528,1.0523,0.9974,1.121,0.0424,2.982E3,6.552E4,1.277E3,6.552E4,1,1,654,1.1109,1.0242,1,-0.0023
3723,327.13609,327.1322,327.1379,1.0727,0.9768,1.1279,5.8E2,9.087E3,2.5E2,9.087E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,0,,ESTIMATED,327.13595,327.13595,327.13623,1.0657,1.0588,1.0725,0.0137,1.717E0,2.5E2,2.5E2,2.5E2,,,,1,1,0,,DETECTED,327.13623,327.1322,327.1379,1.0798,0.9768,1.1279,0.0619,5.8E2,9.087E3,5.589E2,9.087E3,1,,3,0.7333,1.7012,0,
3736,161.97987,161.97858,161.98176,1.0892,1.0592,1.1279,1.78E2,3.809E3,3.58E2,3.809E3,1,0,0.167,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTIMATED,161.98056,161.97967,161.98065,1.081,1.0741,1.0879,0.0137,2.511E1,3.477E3,3.58E2,3.477E3,,,,1,1,0,,ESTIMATED,161.97929,161.97883,161.97991,1.0863,1.0657,1.0932,0.0212,5.75E1,3.787E3,1.951E3,3.787E3,,,,0.6666,0.3333,0,,DETECTED,161.97976,161.97858,161.98176,1.1004,1.0592,1.1279,0.0582,1.78E2,3.809E3,1.631E3,3.809E3,1,,1103,0.8333,0.6666,0,
3756,428.10965,428.10658,428.11676,1.119,1.0535,1.2802,1.855E3,3.81E4,6.363E1,3.81E4,1,1,0.167,1,0,1,0,0,0,0,122,-1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,DETECTED,428.10978,428.10658,428.11676,1.1222,1.0535,1.2802,0.0467,1.855E3,3.81E4,6.363E1,3.81E4,1,1,7,1.4059,1.6067,1,-0.0023,ESTIMATED,428.11001,428.10919,428.11053,1.1138,1.1069,1.1275,0.0162,9.032E0,8.06E2,5.09E2,8.06E2,,,,1.5001,2.0003,0,,ESTIMATED,428.10915,428.10915,428.10978,1.121,1.1141,1.1279,0.0137,5.089E0,7.41E2,7.41E2,7.41E2,,,,0.9999,0.9998,0,
